framenum,queue density,dynamic density
4134,0.858071,0.0157259
4135,0.857993,0.0191666
4136,0.858001,0.0219058
4137,0.857824,0.021749
4138,0.857769,0.0262712
4139,0.858083,0.0275017
4140,0.85791,0.0269884
4141,0.85802,0.0302096
4142,0.857867,0.0329096
4143,0.858008,0.0327254
4144,0.857746,0.0376905
4145,0.858753,0.0445639
4146,0.857946,0.0441133
4147,0.858506,0.0477263
4148,0.85824,0.0507908
4149,0.858196,0.0497758
4150,0.857957,0.0542706
4151,0.858028,0.0542589
4152,0.85851,0.0487766
4153,0.85842,0.0538082
4154,0.857663,0.0547722
4155,0.857538,0.0540825
4156,0.857209,0.0591456
4157,0.857127,0.0609129
4158,0.856719,0.0593376
4159,0.855786,0.0636443
4160,0.855563,0.0654782
4161,0.855395,0.0647533
4162,0.854564,0.0721519
4163,0.854101,0.0761411
4164,0.853999,0.0744208
4165,0.853251,0.0800403
4166,0.853004,0.0822465
4167,0.853153,0.0829676
4168,0.853294,0.0910872
4169,0.852604,0.096934
4170,0.852565,0.0986386
4171,0.851053,0.10525
4172,0.850567,0.107436
4173,0.850653,0.106206
4174,0.850092,0.116857
4175,0.850151,0.118707
4176,0.849528,0.11594
4177,0.849336,0.121571
4178,0.8501,0.12491
4179,0.849293,0.122504
4180,0.848846,0.126528
4181,0.849125,0.128108
4182,0.850281,0.120325
4183,0.851111,0.12683
4184,0.855101,0.130749
4185,0.855822,0.129934
4186,0.857965,0.13868
4187,0.857765,0.142215
4188,0.857965,0.136157
4189,0.858557,0.148132
4190,0.862417,0.148559
4191,0.863475,0.143175
4192,0.864078,0.15095
4193,0.865015,0.151342
4194,0.864466,0.143257
4195,0.866826,0.154136
4196,0.867923,0.154465
4197,0.869506,0.148693
4198,0.871751,0.159215
4199,0.8719,0.163533
4200,0.871563,0.159704
4201,0.872641,0.180862
4202,0.87203,0.184753
4203,0.870944,0.182123
4204,0.869083,0.19531
4205,0.866873,0.205663
4206,0.865466,0.205612
4207,0.864247,0.218325
4208,0.863796,0.224403
4209,0.863338,0.220178
4210,0.862879,0.235446
4211,0.862346,0.243373
4212,0.86257,0.237656
4213,0.861931,0.252637
4214,0.862734,0.260338
4215,0.86188,0.254667
4216,0.86257,0.275092
4217,0.862973,0.282694
4218,0.863836,0.273011
4219,0.866692,0.289195
4220,0.86661,0.294023
4221,0.866692,0.28365
4222,0.870631,0.295649
4223,0.87424,0.29746
4224,0.876297,0.291159
4225,0.876744,0.307523
4226,0.878825,0.314789
4227,0.879667,0.30293
4228,0.880051,0.317504
4229,0.881568,0.317986
4230,0.88366,0.308044
4231,0.886784,0.319111
4232,0.88977,0.321603
4233,0.892654,0.312625
4234,0.895903,0.325197
4235,0.896008,0.331122
4236,0.897063,0.319526
4237,0.897243,0.339786
4238,0.899774,0.341804
4239,0.900346,0.327497
4240,0.899304,0.353451
4241,0.898795,0.355575
4242,0.897701,0.339343
4243,0.899661,0.371712
4244,0.902948,0.367562
4245,0.906558,0.342992
4246,0.903254,0.355857
4247,0.8999,0.350853
4248,0.898712,0.337023
4249,0.896341,0.368197
4250,0.892909,0.36273
4251,0.889715,0.351331
4252,0.888257,0.373225
4253,0.88794,0.380808
4254,0.886631,0.367503
4255,0.883323,0.399108
4256,0.880373,0.397196
4257,0.879812,0.383061
4258,0.877249,0.403027
4259,0.87739,0.406228
4260,0.876893,0.388649
4261,0.874663,0.418576
4262,0.873918,0.419196
4263,0.87406,0.405942
4264,0.874107,0.423138
4265,0.87431,0.428361
4266,0.874208,0.417773
4267,0.876015,0.434745
4268,0.878206,0.437994
4269,0.878488,0.422389
4270,0.876368,0.440419
4271,0.876748,0.436834
4272,0.878625,0.420497
4273,0.882743,0.436814
4274,0.885055,0.437151
4275,0.886748,0.424349
4276,0.888065,0.437735
4277,0.889272,0.435952
4278,0.888049,0.42273
4279,0.887328,0.434855
4280,0.889629,0.43661
4281,0.89131,0.422397
4282,0.895115,0.437527
4283,0.897686,0.439169
4284,0.900017,0.425571
4285,0.903462,0.442622
4286,0.907247,0.446842
4287,0.907067,0.431869
4288,0.908411,0.451267
4289,0.910904,0.453034
4290,0.913149,0.439937
4291,0.913506,0.4537
4292,0.916456,0.455146
4293,0.913549,0.449707
4294,0.910425,0.463321
4295,0.905958,0.459802
4296,0.905292,0.444573
4297,0.903752,0.45718
4298,0.901839,0.457564
4299,0.900127,0.440412
4300,0.896341,0.449429
4301,0.894543,0.451302
4302,0.896036,0.440729
4303,0.893465,0.454895
4304,0.892172,0.457799
4305,0.891952,0.447626
4306,0.888253,0.463603
4307,0.887007,0.464336
4308,0.885557,0.456949
4309,0.885353,0.468172
4310,0.886987,0.467866
4311,0.888477,0.459159
4312,0.890463,0.465429
4313,0.891169,0.46539
4314,0.891776,0.452666
4315,0.891772,0.461498
4316,0.88917,0.459512
4317,0.887352,0.448492
4318,0.882465,0.460037
4319,0.8781,0.458622
4320,0.875337,0.437692
4321,0.872273,0.452521
4322,0.872108,0.450181
4323,0.869145,0.439894
4324,0.865474,0.452234
4325,0.861739,0.449817
4326,0.861567,0.434259
4327,0.863487,0.442152
4328,0.863408,0.446482
4329,0.863299,0.429815
4330,0.865916,0.442696
4331,0.868083,0.442077
4332,0.866677,0.427527
4333,0.868056,0.442802
4334,0.866896,0.441771
4335,0.866328,0.423745
4336,0.864702,0.440611
4337,0.858792,0.440588
4338,0.855833,0.423204
4339,0.851778,0.438703
4340,0.847988,0.437516
4341,0.847961,0.416511
4342,0.845598,0.430329
4343,0.845798,0.427115
4344,0.845265,0.40309
4345,0.836831,0.420081
4346,0.832732,0.416437
4347,0.831165,0.397211
4348,0.828888,0.418569
4349,0.824527,0.421849
4350,0.823759,0.403528
4351,0.825063,0.423612
4352,0.82591,0.417209
4353,0.823304,0.399359
4354,0.823868,0.418522
4355,0.823163,0.417256
4356,0.81973,0.398567
4357,0.820537,0.416135
4358,0.819417,0.414995
4359,0.820271,0.398744
4360,0.823465,0.412291
4361,0.824762,0.408313
4362,0.825612,0.389382
4363,0.829029,0.400284
4364,0.833077,0.395879
4365,0.832607,0.378707
4366,0.837227,0.390691
4367,0.840601,0.387109
4368,0.84106,0.371528
4369,0.843403,0.383978
4370,0.846805,0.380369
4371,0.84662,0.366728
4372,0.850422,0.383147
4373,0.85262,0.38176
4374,0.853741,0.366778
4375,0.857875,0.385263
4376,0.860293,0.387775
4377,0.860352,0.367715
4378,0.860701,0.385005
4379,0.854156,0.389139
4380,0.853392,0.376238
4381,0.858134,0.391788
4382,0.858792,0.394155
4383,0.859019,0.379753
4384,0.860857,0.396189
4385,0.861053,0.397784
4386,0.860023,0.383672
4387,0.862621,0.401781
4388,0.862695,0.402725
4389,0.864847,0.38763
4390,0.867386,0.402098
4391,0.865885,0.401694
4392,0.867672,0.390471
4393,0.865803,0.40566
4394,0.85416,0.411476
4395,0.855332,0.396835
4396,0.85425,0.408372
4397,0.854497,0.408525
4398,0.853964,0.39613
4399,0.853474,0.409422
4400,0.854936,0.409113
4401,0.853161,0.39651
4402,0.84936,0.410014
4403,0.845939,0.409493
4404,0.844606,0.3943
4405,0.842079,0.406726
4406,0.838642,0.405049
4407,0.836381,0.39122
4408,0.825867,0.40354
4409,0.799647,0.407463
4410,0.794262,0.396463
4411,0.78262,0.414552
4412,0.775319,0.4126
4413,0.770064,0.399065
4414,0.779551,0.415822
4415,0.781464,0.415214
4416,0.782471,0.405919
4417,0.79505,0.419231
4418,0.804028,0.419027
4419,0.80623,0.408799
4420,0.820624,0.418518
4421,0.837282,0.42255
4422,0.839688,0.417146
4423,0.844857,0.432656
4424,0.848392,0.442661
4425,0.847941,0.434244
4426,0.843274,0.451298
4427,0.842071,0.45388
4428,0.840774,0.446066
4429,0.837662,0.466679
4430,0.832109,0.470641
4431,0.832345,0.460491
4432,0.82591,0.475136
4433,0.826631,0.477495
4434,0.827897,0.470241
4435,0.828104,0.481182
4436,0.823324,0.484458
4437,0.821552,0.474826
4438,0.815369,0.485301
4439,0.810933,0.482758
4440,0.808746,0.473094
4441,0.806136,0.479924
4442,0.8044,0.479454
4443,0.802441,0.472247
4444,0.800959,0.484917
4445,0.798878,0.481935
4446,0.79744,0.4728
4447,0.795211,0.480622
4448,0.792083,0.477671
4449,0.79088,0.470147
4450,0.790763,0.475508
4451,0.787087,0.466205
4452,0.785974,0.453872
4453,0.777274,0.458403
4454,0.767109,0.452231
4455,0.76339,0.441152
4456,0.760855,0.443978
4457,0.755067,0.434255
4458,0.751372,0.420461
4459,0.741637,0.424795
4460,0.735685,0.416934
4461,0.73273,0.402361
4462,0.733189,0.41224
4463,0.732867,0.41291
4464,0.729615,0.400103
4465,0.730144,0.410472
4466,0.726621,0.410598
4467,0.72849,0.398324
4468,0.731151,0.41349
4469,0.736324,0.414387
4470,0.729913,0.395436
4471,0.732832,0.407471
4472,0.732354,0.408298
4473,0.735465,0.39613
4474,0.738475,0.408458
4475,0.74065,0.40338
4476,0.74009,0.387524
4477,0.744467,0.394355
4478,0.745478,0.398199
4479,0.739404,0.390957
4480,0.734176,0.399281
4481,0.736484,0.401036
4482,0.735258,0.390679
4483,0.726907,0.405292
4484,0.73282,0.403007
4485,0.733306,0.387097
4486,0.737613,0.397478
4487,0.731006,0.40189
4488,0.731276,0.392368
4489,0.733549,0.398477
4490,0.738604,0.397603
4491,0.742672,0.391772
4492,0.746838,0.398324
4493,0.7529,0.399089
4494,0.753311,0.3943
4495,0.750008,0.394911
4496,0.761384,0.395664
4497,0.764707,0.390851
4498,0.771428,0.396698
4499,0.77845,0.399825
4500,0.781315,0.393011
4501,0.78175,0.405888
4502,0.789454,0.40385
4503,0.788071,0.397842
4504,0.801347,0.408881
4505,0.815764,0.405774
4506,0.821262,0.394692
4507,0.841655,0.406938
4508,0.845112,0.409563
4509,0.845982,0.401757
4510,0.857272,0.423749
4511,0.860081,0.429278
4512,0.861833,0.417867
4513,0.874898,0.436383
4514,0.876274,0.432605
4515,0.879052,0.420375
4516,0.891713,0.434706
4517,0.896388,0.429055
4518,0.896381,0.413082
4519,0.896718,0.421566
4520,0.905821,0.41474
4521,0.904688,0.399531
4522,0.903423,0.407412
4523,0.900821,0.400374
4524,0.897987,0.394057
4525,0.898375,0.399676
4526,0.89584,0.401275
4527,0.893743,0.391831
4528,0.893089,0.396788
4529,0.898124,0.401475
4530,0.900448,0.400832
4531,0.900648,0.408838
4532,0.897682,0.405923
4533,0.895358,0.398097
4534,0.895903,0.405272
4535,0.894617,0.40608
4536,0.894488,0.398975
4537,0.896729,0.406644
4538,0.898701,0.4074
4539,0.898932,0.400574
4540,0.898795,0.411773
4541,0.898755,0.411335
4542,0.899712,0.399943
4543,0.902047,0.41068
4544,0.901883,0.410327
4545,0.902788,0.40066
4546,0.899045,0.409716
4547,0.893183,0.409732
4548,0.890914,0.400386
4549,0.886733,0.411578
4550,0.885436,0.412357
4551,0.881145,0.399645
4552,0.878746,0.41427
4553,0.871826,0.416108
4554,0.869392,0.407228
4555,0.865897,0.428632
4556,0.858988,0.433899
4557,0.858823,0.421237
4558,0.85099,0.448237
4559,0.849422,0.450843
4560,0.850089,0.440263
4561,0.843576,0.454946
4562,0.842306,0.461659
4563,0.840848,0.45062
4564,0.839159,0.467804
4565,0.835095,0.46934
4566,0.834445,0.45448
4567,0.834147,0.469724
4568,0.839759,0.470723
4569,0.841691,0.45651
4570,0.849332,0.471436
4571,0.848576,0.477154
4572,0.849689,0.462129
4573,0.85023,0.474411
4574,0.846895,0.475257
4575,0.845163,0.461134
4576,0.843199,0.470966
4577,0.837976,0.466318
4578,0.833116,0.449723
4579,0.82506,0.459566
4580,0.821251,0.456373
4581,0.818386,0.44495
4582,0.81424,0.453614
4583,0.812559,0.452858
4584,0.813088,0.44484
4585,0.809365,0.458226
4586,0.807449,0.461581
4587,0.807739,0.452391
4588,0.807265,0.46597
4589,0.808068,0.46604
4590,0.810717,0.454041
4591,0.812559,0.467968
4592,0.818178,0.46767
4593,0.822798,0.455009
4594,0.826588,0.46604
4595,0.835675,0.462627
4596,0.838854,0.449299
4597,0.842729,0.462721
4598,0.846291,0.458732
4599,0.84684,0.442226
4600,0.843842,0.454002
4601,0.839308,0.451741
4602,0.836835,0.433401
4603,0.828637,0.4508
4604,0.824785,0.446309
4605,0.822363,0.428036
4606,0.815478,0.437563
4607,0.814177,0.430646
4608,0.809773,0.410402
4609,0.80949,0.421116
4610,0.811802,0.413913
4611,0.81453,0.399727
4612,0.818688,0.410802
4613,0.823876,0.405833
4614,0.825483,0.392239
4615,0.830679,0.399857
4616,0.833551,0.397325
4617,0.8341,0.387865
4618,0.833548,0.395001
4619,0.833171,0.391678
4620,0.830597,0.377963
4621,0.83265,0.383946
4622,0.834868,0.376348
4623,0.834923,0.3613
4624,0.824644,0.36978
4625,0.820945,0.364125
4626,0.817912,0.353416
4627,0.813687,0.360787
4628,0.806587,0.357722
4629,0.804521,0.346718
4630,0.798769,0.359106
4631,0.79262,0.357942
4632,0.790598,0.346993
4633,0.785508,0.355559
4634,0.777114,0.355598
4635,0.775723,0.344649
4636,0.772078,0.352487
4637,0.771051,0.35523
4638,0.769605,0.352283
4639,0.774061,0.367864
4640,0.776984,0.370776
4641,0.779312,0.358463
4642,0.780037,0.376117
4643,0.782404,0.381791
4644,0.784019,0.372516
4645,0.791786,0.392289
4646,0.797264,0.397121
4647,0.79822,0.389954
4648,0.801465,0.406197
4649,0.802119,0.408979
4650,0.800901,0.40077
4651,0.805297,0.417244
4652,0.805258,0.422515
4653,0.804161,0.408525
4654,0.808048,0.426108
4655,0.81319,0.424078
4656,0.81538,0.411503
4657,0.818989,0.428068
4658,0.825216,0.424564
4659,0.827728,0.403932
4660,0.830213,0.421833
4661,0.836589,0.418674
4662,0.838207,0.396667
4663,0.839849,0.413698
4664,0.843509,0.411299
4665,0.845194,0.392403
4666,0.847189,0.406844
4667,0.848576,0.397811
4668,0.847475,0.376007
4669,0.84673,0.38533
4670,0.839516,0.37857
4671,0.836737,0.35956
4672,0.834245,0.367057
4673,0.828653,0.364255
4674,0.82696,0.347028
4675,0.819291,0.357538
4676,0.807829,0.357805
4677,0.80413,0.34068
4678,0.799956,0.352648
4679,0.797671,0.353043
4680,0.780468,0.336447
4681,0.763931,0.347377
4682,0.755474,0.338889
4683,0.750082,0.321552
4684,0.744541,0.325984
4685,0.722322,0.326799
4686,0.715864,0.314836
4687,0.704688,0.321458
4688,0.69551,0.318507
4689,0.6933,0.304886
4690,0.687284,0.311152
4691,0.685004,0.305478
4692,0.684106,0.291315
4693,0.683385,0.297142
4694,0.685936,0.294411
4695,0.682296,0.28182
4696,0.683425,0.286503
4697,0.685976,0.285962
4698,0.685313,0.277815
4699,0.689424,0.286491
4700,0.69136,0.290477
4701,0.691109,0.283325
4702,0.696991,0.293275
4703,0.701745,0.299741
4704,0.703441,0.292213
4705,0.712792,0.298761
4706,0.714316,0.302037
4707,0.718333,0.298847
4708,0.724752,0.309318
4709,0.728854,0.314099
4710,0.728835,0.310443
4711,0.741492,0.319272
4712,0.751991,0.324848
4713,0.754479,0.318315
4714,0.777988,0.328728
4715,0.782894,0.334073
4716,0.779971,0.327309
4717,0.780519,0.345049
4718,0.786233,0.353956
4719,0.789705,0.34715
4720,0.81366,0.361484
4721,0.814499,0.364941
4722,0.812057,0.352553
4723,0.809545,0.370925
4724,0.809518,0.379334
4725,0.811767,0.37652
4726,0.812304,0.392681
4727,0.819742,0.393798
4728,0.820314,0.383833
4729,0.827231,0.397556
4730,0.828277,0.401847
4731,0.82522,0.387254
4732,0.82843,0.401879
4733,0.836918,0.39894
4734,0.837517,0.385969
4735,0.842588,0.398846
4736,0.845801,0.397211
4737,0.84778,0.381533
4738,0.856629,0.390683
4739,0.857448,0.387234
4740,0.858228,0.376517
4741,0.859388,0.383402
4742,0.861057,0.381293
4743,0.862679,0.369929
4744,0.86139,0.379934
4745,0.860975,0.374545
4746,0.839669,0.37036
4747,0.822164,0.37652
4748,0.816289,0.369463
4749,0.809584,0.357938
4750,0.734693,0.369369
4751,0.718901,0.364764
4752,0.713904,0.351872
4753,0.691987,0.353153
4754,0.633578,0.35262
4755,0.618162,0.340417
4756,0.591115,0.343536
4757,0.560756,0.332854
4758,0.551825,0.319581
4759,0.532388,0.322269
4760,0.470809,0.317383
4761,0.457548,0.299917
4762,0.439181,0.304925
4763,0.426625,0.296065
4764,0.420195,0.281033
4765,0.409407,0.281985
4766,0.395616,0.271941
4767,0.38832,0.255043
4768,0.375878,0.255772
4769,0.371124,0.24413
4770,0.349509,0.231519
4771,0.343744,0.230512
4772,0.337411,0.221072
4773,0.336353,0.210624
4774,0.334006,0.207109
4775,0.328226,0.199252
4776,0.324178,0.190968
4777,0.316795,0.185976
4778,0.310768,0.17476
4779,0.30826,0.163012
4780,0.303495,0.159246
4781,0.29851,0.14845
4782,0.296022,0.135189
4783,0.290767,0.131756
4784,0.285809,0.11996
4785,0.282055,0.108698
4786,0.272705,0.107801
4787,0.265181,0.101154
4788,0.260726,0.092882
4789,0.252242,0.0932347
4790,0.242264,0.0868197
4791,0.236947,0.0789861
4792,0.229721,0.0767838
4793,0.219822,0.0680842
4794,0.216471,0.0600312
4795,0.207866,0.0563789
4796,0.20334,0.0485062
4797,0.201404,0.0407353
4798,0.197234,0.0374749
4799,0.193409,0.0309737
4800,0.19167,0.0242139
4801,0.188256,0.021314
4802,0.187147,0.0169721
4803,0.186959,0.0130729
4804,0.187139,0.011333
4805,0.187433,0.00779046
4806,0.187837,0.00478478
4807,0.187813,0.00318986
4808,0.187853,0.000360524
4809,0.187966,0.000184181
4810,0.186493,0.000195937
4811,0.184596,0.000227287
4812,0.182602,0.000286068
4813,0.179502,0.000317418
4814,0.177268,0.000356605
4815,0.17429,0.000493761
4816,0.173906,0.000603486
4817,0.172585,0.000579974
4818,0.171958,0.00052903
4819,0.170947,0.000505518
4820,0.157451,0.000579974
4821,0.157153,0.000556461
4822,0.157659,0.000630917
4823,0.15769,0.00071713
4824,0.157671,0.000674023
4825,0.157667,0.00065443
4826,0.157588,0.000771992
4827,0.157627,0.000830773
4828,0.157882,0.00090131
4829,0.157706,0.000689698
4830,0.157678,0.000626999
4831,0.157663,0.000634836
4832,0.157819,0.000630917
4833,0.157498,0.000674023
4834,0.155989,0.00384428
4835,0.155911,0.00405198
4836,0.156091,0.00375807
4837,0.15617,0.0038678
4838,0.156236,0.00400887
4839,0.156064,0.00416954
4840,0.156209,0.00423224
4841,0.156228,0.00308797
4842,0.156103,0.00322904
4843,0.156209,0.00316242
4844,0.15613,0.00299392
4845,0.156401,0.0034289
4846,0.156083,0.00341322
4847,0.156048,0.00335836
4848,0.155884,0.00337404
4849,0.155872,0.00351903
4850,0.15577,0.00382077
4851,0.155985,0.00363267
4852,0.15595,0.00344457
4853,0.156044,0.00288027
4854,0.155891,0.00318986
4855,0.156189,0.00347592
4856,0.156252,0.00325647
4857,0.156013,0.00346809
4858,0.156185,0.00355038
4859,0.156342,0.0034289
4860,0.156279,0.00359349
4861,0.156577,0.0037424
4862,0.156452,0.00357781
4863,0.156307,0.00358565
4864,0.156264,0.00367186
4865,0.156205,0.00362092
4866,0.155899,0.00349552
4867,0.156056,0.00291554
4868,0.156158,0.00268434
4869,0.156275,0.00294689
4870,0.156424,0.00315459
4871,0.156228,0.00300959
4872,0.156322,0.00322904
4873,0.156221,0.00291946
4874,0.156083,0.00287244
4875,0.156181,0.00282541
4876,0.15617,0.00277839
4877,0.15615,0.00288419
4878,0.155923,0.00281757
4879,0.155923,0.00297041
4880,0.155989,0.00277839
4881,0.155684,0.00272744
4882,0.155707,0.00247273
4883,0.155605,0.00220625
4884,0.153415,0.00219841
4885,0.153458,0.00226895
4886,0.15363,0.00226895
4887,0.153666,0.00249232
4888,0.153619,0.00230814
4889,0.153685,0.00236692
4890,0.153854,0.00246489
4891,0.153873,0.00208869
4892,0.153744,0.00212004
4893,0.154007,0.00222584
4894,0.153869,0.0023003
4895,0.153854,0.0021318
4896,0.153638,0.00208085
4897,0.153356,0.00203383
4898,0.153262,0.00197113
4899,0.153372,0.00197505
4900,0.153172,0.00205342
4901,0.153203,0.0017556
4902,0.153262,0.00165763
4903,0.153235,0.0013794
4904,0.153289,0.00118738
4905,0.153521,0.00124616
4906,0.15343,0.00100712
4907,0.153454,0.000764154
4908,0.153223,0.000783748
4909,0.153767,0.000532949
4910,0.153865,0.000509436
4911,0.154155,0.000438899
4912,0.15434,0.000329174
4913,0.154261,0.000380118
4914,0.154285,0.000407549
4915,0.154218,0.000297824
4916,0.154297,0.000207693
4917,0.15644,0.00556853
4918,0.165073,0.0149461
4919,0.171014,0.0199503
4920,0.184679,0.0269257
4921,0.198037,0.0336385
4922,0.205804,0.0350649
4923,0.221095,0.0375651
4924,0.23429,0.0458767
4925,0.239082,0.0568217
4926,0.246438,0.0643771
4927,0.254934,0.0800442
4928,0.259272,0.0906248
4929,0.26573,0.104611
4930,0.267301,0.114286
4931,0.267693,0.116394
4932,0.268061,0.129185
4933,0.290872,0.131932
4934,0.298483,0.137074
4935,0.309479,0.1468
4936,0.336118,0.1578
4937,0.343583,0.16186
4938,0.354278,0.171069
4939,0.400092,0.179467
4940,0.408635,0.173361
4941,0.431947,0.182837
4942,0.4483,0.18259
4943,0.456153,0.173001
4944,0.461702,0.183037
4945,0.470958,0.181101
4946,0.473157,0.171116
4947,0.47918,0.180485
4948,0.484799,0.180881
4949,0.486022,0.170935
4950,0.47813,0.175187
4951,0.466405,0.171241
4952,0.460954,0.160915
4953,0.454147,0.164744
4954,0.44504,0.15934
4955,0.441858,0.149308
4956,0.421786,0.155041
4957,0.404908,0.15305
4958,0.398089,0.142975
4959,0.362135,0.149488
4960,0.349281,0.147133
4961,0.340468,0.136517
4962,0.328289,0.140303
4963,0.318296,0.134981
4964,0.311861,0.125184
4965,0.292142,0.124263
4966,0.26747,0.11661
4967,0.256811,0.108263
4968,0.249397,0.113879
4969,0.248103,0.114623
4970,0.246892,0.109023
4971,0.251172,0.116579
4972,0.256533,0.116481
4973,0.261643,0.113561
4974,0.272403,0.126227
4975,0.282784,0.13792
4976,0.288991,0.144257
4977,0.299117,0.154089
4978,0.308844,0.163596
4979,0.311132,0.165026
4980,0.317547,0.172577
4981,0.318441,0.176555
4982,0.318359,0.174999
4983,0.313727,0.181528
4984,0.308973,0.180415
4985,0.311074,0.171355
4986,0.309643,0.177558
4987,0.305125,0.1715
4988,0.303099,0.159904
4989,0.29927,0.162013
4990,0.29155,0.157984
4991,0.286315,0.14825
4992,0.27488,0.152898
4993,0.275005,0.154606
4994,0.27249,0.148258
4995,0.263982,0.15325
4996,0.259072,0.153748
4997,0.255208,0.150433
4998,0.246681,0.156648
4999,0.247073,0.157639
5000,0.247758,0.152925
5001,0.245051,0.154618
5002,0.239917,0.149759
5003,0.242327,0.145934
5004,0.242648,0.14437
5005,0.241042,0.143253
5006,0.238659,0.137485
5007,0.238734,0.141768
5008,0.242398,0.139448
5009,0.237727,0.133026
5010,0.236198,0.135259
5011,0.232464,0.132038
5012,0.232123,0.124408
5013,0.225861,0.123707
5014,0.221773,0.120435
5015,0.221668,0.110947
5016,0.218744,0.109752
5017,0.214849,0.104117
5018,0.212815,0.09539
5019,0.207948,0.0946572
5020,0.201737,0.0875917
5021,0.200573,0.0801422
5022,0.198727,0.0790802
5023,0.197109,0.0746834
5024,0.199205,0.0675395
5025,0.202317,0.0644163
5026,0.206592,0.0579151
5027,0.209233,0.051022
5028,0.210632,0.0497406
5029,0.208261,0.0454065
5030,0.207795,0.0418796
5031,0.204931,0.0413976
5032,0.200342,0.039446
5033,0.19667,0.0385487
5034,0.183789,0.0379217
5035,0.183338,0.0346926
5036,0.183221,0.0320592
5037,0.181908,0.0313852
5038,0.18056,0.0293866
5039,0.180011,0.0280974
5040,0.178922,0.0294219
5041,0.177225,0.0289752
5042,0.174788,0.0287753
5043,0.172867,0.0301194
5044,0.171018,0.0305231
5045,0.169944,0.0290771
5046,0.171155,0.0309424
5047,0.174404,0.0322356
5048,0.17659,0.0316869
5049,0.182288,0.0362523
5050,0.188362,0.0397948
5051,0.192085,0.0407627
5052,0.198096,0.047213
5053,0.204139,0.0537886
5054,0.208728,0.0551837
5055,0.219065,0.0610932
5056,0.229991,0.0657682
5057,0.235693,0.0659407
5058,0.245341,0.0706236
5059,0.270871,0.0781044
5060,0.275801,0.0769288
5061,0.287714,0.0810944
5062,0.30123,0.0842137
5063,0.321388,0.084347
5064,0.346664,0.090135
5065,0.364521,0.0939832
5066,0.371975,0.0906013
5067,0.380815,0.0977961
5068,0.392913,0.102945
5069,0.397979,0.100892
5070,0.409262,0.110461
5071,0.426234,0.117104
5072,0.434737,0.114854
5073,0.451145,0.126732
5074,0.470515,0.133845
5075,0.479434,0.134801
5076,0.499549,0.149845
5077,0.515769,0.159007
5078,0.521463,0.159932
5079,0.532416,0.168663
5080,0.542577,0.169113
5081,0.548592,0.163615
5082,0.557402,0.169885
5083,0.562096,0.1686
5084,0.567304,0.155852
5085,0.570651,0.163713
5086,0.555991,0.166691
5087,0.555395,0.16068
5088,0.547021,0.167177
5089,0.498977,0.173024
5090,0.482252,0.172201
5091,0.460037,0.178311
5092,0.386161,0.187657
5093,0.377202,0.182594
5094,0.360971,0.192986
5095,0.346299,0.197524
5096,0.340923,0.188895
5097,0.330804,0.200087
5098,0.323947,0.197414
5099,0.319953,0.184796
5100,0.307382,0.187896
5101,0.296982,0.18382
5102,0.28927,0.17378
5103,0.272478,0.17498
5104,0.254863,0.165892
5105,0.245439,0.154336
5106,0.225277,0.159532
5107,0.217216,0.15336
5108,0.210229,0.142654
5109,0.192916,0.148023
5110,0.192579,0.139488
5111,0.19292,0.125596
5112,0.195823,0.126983
5113,0.198147,0.118895
5114,0.200612,0.105093
5115,0.20379,0.106327
5116,0.207697,0.096789
5117,0.20883,0.0909618
5118,0.210017,0.0917338
5119,0.206835,0.0871685
5120,0.207603,0.0828226
5121,0.203418,0.0840688
5122,0.193464,0.0794564
5123,0.189017,0.073398
5124,0.178796,0.0712192
5125,0.166688,0.0627312
5126,0.161644,0.0541178
5127,0.152243,0.0511474
5128,0.145942,0.043596
5129,0.143206,0.0376082
5130,0.137626,0.0355665
5131,0.132387,0.0294611
5132,0.131721,0.0212396
5133,0.131619,0.0187904
5134,0.130839,0.0120462
5135,0.131156,0.00630525
5136,0.131156,0.00414603
5137,0.131305,0.000192018
5138,0.131587,2.74312e-05
5139,0.131536,1.95937e-05
5140,0.131713,1.17562e-05
5141,0.131717,0
5142,0.131685,0
5143,0.131705,0
5144,0.131783,0
5145,0.132011,0
5146,0.132018,0
5147,0.132069,0
5148,0.132136,0
5149,0.132261,0
5150,0.132289,0
5151,0.132175,0
5152,0.132371,0
5153,0.132422,0
5154,0.13261,0
5155,0.132528,0
5156,0.132559,0
5157,0.132583,0
5158,0.132559,0
5159,0.132026,3.13499e-05
5160,0.132081,1.17562e-05
5161,0.132414,1.17562e-05
5162,0.132406,7.83748e-06
5163,0.132406,7.83748e-06
5164,0.13234,7.83748e-06
5165,0.132469,7.83748e-06
5166,0.132657,3.91874e-06
5167,0.13281,0
5168,0.132747,0
5169,0.132853,0
5170,0.132771,0
5171,0.132896,0
5172,0.132951,0
5173,0.133045,0
5174,0.133163,0
5175,0.133092,0
5176,0.133139,0
5177,0.13312,0
5178,0.133108,0
5179,0.133057,0
5180,0.133135,0
5181,0.133159,0
5182,0.133151,0
5183,0.133104,0
5184,0.132171,3.91874e-06
5185,0.132199,0
5186,0.132359,0
5187,0.132469,0
5188,0.13245,0
5189,0.132489,0
5190,0.132477,0
5191,0.132457,0
5192,0.13254,0
5193,0.132512,0
5194,0.132438,0
5195,0.132324,1.17562e-05
5196,0.132183,1.17562e-05
5197,0.132857,1.17562e-05
